,indice,Id_producto,title,family_id,brand,origin,season,color,hexadecimal,top_type,adventurous,weather,print,style,fit,application,Nivel
115,115,44af71a5-6a2e-41f6-9229-bdf877501aab,Luara Jacket biker ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND105,WHOLE_SALE,9,black,000000,,2,cold_season,smooth,street,straight,freetime,3
116,116,ca856776-a5bc-49c5-af9f-064e2e50d4a8,Martb Tshirt sparkle ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND112,NO_MAINSTREAM,9,pale_pink,fac4db,t-shirts,3,warm,smooth,casual,straight,work,2
117,117,8758699b-79fd-4557-aae3-25254bc20b59,Silky Shirt knot ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND83,MAINSTREAM,9,blue_turquoise,40E0D0,t-shirts,2,warm_season,smooth,classic,straight,work,2
118,118,48aa3157-1cb6-4f1e-bc47-fb8b9398ef58,Orna Pant palazzo ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND54,MAINSTREAM,9,blue_dark,00008b,,3,cold_season,smooth,boho,loose,work,1
119,119,85f809c5-9eee-40b9-b168-fd5b160075eb,Lina Top moi ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND169,WHOLE_SALE,9,black,000000,tops,3,warm,floral,boho,loose,work,2
120,120,9d206aeb-3f3a-4fb5-823d-fb5e2b2ee5c8,Snake Jacket bomb ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND91,WHOLE_SALE,9,ecru,ECE9D6,,3,warm_season,animal_print,street,straight,freetime,3
121,121,287e0a4c-ba00-4b4b-9fc0-8320619e5eb9,Bona Jeans colors ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND106,WHOLE_SALE,9,pink,FFC0CB,,2,warm_season,smooth,street,tight,work,1
122,122,ab140009-fef0-4452-af85-fa99e8309925,Vneck Tshirt stripes ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND166,NO_MAINSTREAM,9,yellow,FFFF00,t-shirts,2,warm,horizontal_stripes,casual,straight,work,2
123,123,ba660e96-19bd-4e15-883d-54ed5b6cca54,Byisole Jumpsuit print ,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND76,MAINSTREAM,9,white,FFFFFF,,3,warm,floral,boho,straight,freetime,1
124,124,ad966813-ff9c-4841-afdb-c5d6de59063e,Scarlett Jeans solid ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND138,PREMIUM,9,blue_dark,00008b,,2,cold_season,smooth,street,tight,freetime,1
125,125,0235bddf-aec1-4d1d-98b6-302be490e652,Objludmilla Shorts print ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND101,NO_MAINSTREAM,9,white,FFFFFF,,3,warm,ethnic,boho,loose,freetime,1
126,126,6454ce6a-db1a-440c-b330-dc44bc091762,Onliva Tshirt vneck ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND119,MAINSTREAM,9,black,000000,t-shirts,2,warm,smooth,casual,loose,work,2
127,127,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,salmon,F29985,,2,warm,smooth,classic,straight,freetime,1
128,128,8772bba7-13ee-4edc-a326-30afb7a40428,Cerise Playsuit solid ,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND15,WHOLE_SALE,9,green_dark,164A0A,,3,warm,smooth,classic,straight,freetime,1
129,129,0826dca6-36cf-4ec3-980a-7c1ac814741b,Pcaine Top strap ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND142,MAINSTREAM,9,white,FFFFFF,tops,2,warm,smooth,boho,straight,freetime,2
130,130,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,garnet,800000,,2,warm,smooth,classic,straight,freetime,1
131,131,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,black,000000,,2,warm,smooth,classic,straight,freetime,1
132,132,bb3e1324-2df7-4213-901b-ac68d4261f89,Heaven Jumpsuit long,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND4,WHOLE_SALE,9,blue_dark,00008b,,2,warm_season,printed,boho,straight,freetime,1
133,133,e6f33614-5988-4d6e-9399-1d6f86904889,Ihstampe Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND89,MAINSTREAM,9,baby_blue,bcd2e7,,3,warm_season,smooth,boho,tight,freetime,3
134,134,8772bba7-13ee-4edc-a326-30afb7a40428,Cerise Playsuit solid ,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND15,WHOLE_SALE,9,red,B11730,,3,warm,smooth,classic,straight,freetime,1
135,135,84ba2b0f-4920-4e51-9276-ec74c2e8092c,Sheila Dress cerise,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND15,WHOLE_SALE,9,white,FFFFFF,,2,warm,floral,classic,loose,freetime,1
136,136,55f9aee6-6898-463d-bbfd-fe42bd89b8e5,Jade Top cerise,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,pink,FFC0CB,tops,2,warm,other,boho,straight,freetime,2
137,137,8476b4d2-fab9-4451-88f8-c72af3a96cd0,Summ Top cerise,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,blue_light,87CEFA,tops,2,warm,floral,boho,straight,freetime,2
138,138,c62d04d5-c59f-45af-a737-cd9eb33d1757,Ona Playsuit cerise,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND15,WHOLE_SALE,9,pink,FFC0CB,,2,warm,floral,boho,straight,freetime,1
139,139,f66c1040-6df8-49b0-8060-f51a7f9e9ec9,Amatista Short cerise,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,blue_light,87CEFA,,2,warm,smooth,classic,straight,freetime,1
140,140,1ce42093-4c32-4795-a40c-1b44a3bee0ec,Moon Tshirt oneck ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND121,NO_MAINSTREAM,9,grey_blue,768597,t-shirts,2,warm_season,animal_print,street,straight,freetime,2
141,141,0dd2e4e3-4efa-45d7-b8ec-dc3b603a4c70,Vimero Top noos,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND55,MAINSTREAM,9,pink,FFC0CB,tops,2,warm_season,smooth,classic,straight,freetime,2
142,142,86dd77ee-c311-4231-9fa5-678ebc90782a,Diane Bag nude ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND133,OWN_PRODUCTION,9,black,000000,,2,warm_season,smooth,classic,,work,3
143,143,97eef517-01ae-4d2e-b9b9-291dc8876f4f,Nime Playsuit cerise,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND15,WHOLE_SALE,9,black,000000,,3,warm,floral,boho,straight,freetime,1
144,144,75f2faf4-84f2-4048-8d9b-a7dcb879a2ca,Ida Pant cropped ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND64,MAINSTREAM,9,brown_light,A57E62,,3,warm_season,checked,street,tight,work,1
145,145,b7833cb3-08f4-4bb5-afdb-76ad3686ac97,Bslacsin Sweater snow,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND57,MAINSTREAM,9,ecru,ECE9D6,sweaters,3,cold_season,horizontal_stripes,boho,loose,freetime,2
146,146,375aac68-b7fd-4038-adff-92b9b5a7d418,Marge Tshirt stripes ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND34,NO_MAINSTREAM,9,orange,FFA500,t-shirts,2,warm,horizontal_stripes,casual,straight,freetime,2
147,147,fd183461-0e9d-4082-9ed8-abeb2fc6eb19,Shibrahi Top knit ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND163,NO_MAINSTREAM,9,black,000000,tops,2,warm_season,smooth,boho,tight,work,2
148,148,c6e789a7-5b92-40d7-bc41-2ce5cdc47e27,Byrexima Tshirt oneck ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND76,MAINSTREAM,9,black,000000,t-shirts,1,warm,smooth,casual,straight,freetime,2
149,149,caaa6216-8a6e-4f88-a1b0-8de7263c1575,Leelogo Tshirt basic ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND138,PREMIUM,9,black,000000,t-shirts,2,warm_season,smooth,casual,straight,freetime,2
150,150,f02d0133-3575-4138-bbc4-07b486248798,Ihalpa Cardigan aqua ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND89,MAINSTREAM,9,green_light,BBE2AD,cardigan,1,cold_season,smooth,minimal,loose,freetime,2
151,151,d6ad7505-c512-493a-b3f0-7a4c1447f67f,Flavia Short plain ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND150,MAINSTREAM,9,khaki,666633,,2,warm,smooth,street,loose,freetime,1
152,152,089fc0c1-a9ef-4e74-9628-0f664f325dc8,Carush Top denim ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND39,MAINSTREAM,9,blue_light,87CEFA,tops,2,warm,smooth,street,straight,work,2
153,153,c725727c-e6fa-4938-9ad0-2b7524563351,Vicris Jacket suede ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,green_dark,164A0A,,2,cold_season,smooth,boho,straight,work,3
154,154,e9795407-e7b5-4a66-972f-8a7afd4052d6,Odei Pant short,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,crimson,D84936,,2,warm,smooth,boho,straight,freetime,1
155,155,4a3432a2-1e8f-474c-9bb6-00e7a8d44974,Vmsailor Tshirt slate,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND102,MAINSTREAM,9,blue_light,87CEFA,sweaters,2,cold_season,horizontal_stripes,casual,straight,freetime,2
156,156,52ff06fc-29ef-4381-b6a8-bcb631c3c2ae,Vimura Dress shirt ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND55,MAINSTREAM,9,mustand,DEB24C,,3,warm,vertical_stripes,boho,loose,work,1
157,157,e3dbbe67-0c77-4efc-8924-0319ea1a893b,Vmerika Shirt stripes ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND102,MAINSTREAM,9,salmon,F29985,shirt,2,warm_season,vertical_stripes,classic,straight,work,2
158,158,3b0df397-10cf-4ab3-82b1-79452bec6fcf,Onlnewcornelia Parka spring ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND119,MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,casual,loose,freetime,3
159,159,993165a3-309e-4859-8e9a-c22b3902d686,Sparta Scarf sew ,b263ba41-adab-4a83-a3e0-2766522f5aec,BRAND143,OWN_PRODUCTION,9,ecru,ECE9D6,,2,warm_season,smooth,boho,,freetime,3
160,160,0de48b3e-8e8a-4b71-ac61-26fa1743ff61,Jrzeronova Jeans noos ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND24,MAINSTREAM,9,blue_dark,00008b,,2,warm_season,smooth,casual,tight,work,1
161,161,c725727c-e6fa-4938-9ad0-2b7524563351,Vicris Jacket suede ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,blue_light,87CEFA,,2,cold_season,smooth,boho,straight,work,3
162,162,230c28c5-62b9-4565-98db-734e185c1fe4,Lolla Pant film ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND31,OWN_PRODUCTION,9,green_light,BBE2AD,,4,warm_season,herringbone,boho,loose,freetime,1
163,163,e24837e6-70a2-4b89-910d-8b7a677d6306,Ihkate Pant sky,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND89,MAINSTREAM,9,blue_dark,00008b,,3,warm_season,smooth,classic,straight,freetime,1
164,164,2ee08219-fddb-4bf1-a71d-6f023177aa4c,Vmcloudy Parka cord ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND102,MAINSTREAM,9,rust,B94600,,2,cold_season,smooth,casual,straight,freetime,3
165,165,27e39ca8-97a3-4dbf-aa90-2036da24e216,Carthunders Jeans noos ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND39,MAINSTREAM,9,black,000000,,2,warm_season,smooth,street,tight,freetime,1
166,166,3b0df397-10cf-4ab3-82b1-79452bec6fcf,Onlnewcornelia Parka spring ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND119,MAINSTREAM,9,nude,C7A2A2,,2,cold_season,smooth,casual,loose,freetime,3
167,167,269f91d6-6551-484a-a62f-45172980003b,Nanni Pant ankle,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND131,MAINSTREAM,9,blue_dark,00008b,,3,warm_season,smooth,street,straight,freetime,1
168,168,57071a59-7ea9-407d-a832-2a45575b35fd,Blues Top majo ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND91,WHOLE_SALE,9,black,000000,tops,2,warm,smooth,boho,straight,work,2
169,169,e2fb574b-0b89-43f0-bca7-33cbe05bc66c,Finnny Sweater ranglan ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND83,MAINSTREAM,9,blue,000081,sweaters,2,warm_season,smooth,classic,straight,work,2
170,170,bedf0f8c-1120-40dc-8f9d-26fd8f9358e7,Vneck Sweater edc ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND16,NO_MAINSTREAM,9,black,000000,sweaters,2,cold_season,smooth,casual,loose,freetime,2
171,171,32c8102e-b88f-4d98-9ef3-6a41e99b5147,Flow Tshirt contra ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND16,NO_MAINSTREAM,9,black,000000,t-shirts,2,cold_season,horizontal_stripes,casual,tight,freetime,2
172,172,3d1a23ba-fb52-4c11-acaa-7d6f81360dc1,Sun Dress print,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND4,WHOLE_SALE,9,lemon,FFD200,,3,warm,retro,boho,straight,freetime,1
173,173,a124ec5a-ba58-4968-9b03-deaa2a4c377e,Scelna Sweatshirt print ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND66,MAINSTREAM,9,white,FFFFFF,hoodies,2,cold_season,horizontal_stripes,casual,loose,freetime,2
174,174,de8039de-85d5-465e-b913-ef901c56befb,Fqtilli Jacket olive ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND131,MAINSTREAM,9,green_dark,164A0A,,2,warm_season,smooth,street,straight,work,3
175,175,037e7c44-62da-4975-84f8-797836cba58e,Byhalima Dress slip ,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND76,MAINSTREAM,9,green,008000,,4,warm,smooth,night,straight,night,1
176,176,56a3b7f7-93ed-4879-9aa5-bbbbeee37741,Danta Pant crops ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND76,MAINSTREAM,9,black,000000,,3,warm_season,smooth,classic,straight,work,1
177,177,3b0c6093-31bf-4f67-8bf8-d7019dcd8ffb,Onllesly Sweater noos ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,lilac,BBA9E4,sweaters,2,cold_season,smooth,casual,straight,freetime,2
178,178,81d18b2d-3272-4a65-aba9-5ab12e20d68e,Vmluna Shirt color ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND102,MAINSTREAM,9,blue_light,87CEFA,shirt,1,cold_season,smooth,classic,straight,work,2
179,179,d7df685b-8227-4c4a-af65-51b7121c6568,Huil Jeans anna,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND45,WHOLE_SALE,9,blue_light,87CEFA,,2,cold_season,smooth,boho,tight,freetime,1
180,180,6ff5fff6-aff1-4233-b836-6fd31f4c4d05,Vmindia Shirt noos ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND102,MAINSTREAM,9,white,FFFFFF,shirt,1,cold_season,smooth,classic,loose,work,2
181,181,e6f33614-5988-4d6e-9399-1d6f86904889,Ihstampe Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND89,MAINSTREAM,9,black,000000,,3,warm_season,smooth,boho,tight,freetime,3
182,182,8613849d-04db-41e9-b72e-8a6ea5979cac,Basic Shirt colors ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND15,WHOLE_SALE,9,green_light,BBE2AD,shirt,2,cold_season,smooth,classic,straight,work,2
183,183,2bf00353-8cd1-447b-829b-b61fe8296672,Flowers Top cerise ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,red,B11730,tops,2,warm,miniprint,boho,straight,freetime,2
184,184,36869367-3d72-4111-b7aa-7903a4beccab,Pale Skirt cerise ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND15,WHOLE_SALE,9,black,000000,,2,warm,floral,boho,straight,freetime,1
185,185,ef797409-75c2-4f54-951a-f0af522ac8c3,Rebecca Jeans denim ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND106,WHOLE_SALE,9,orange,FFA500,,2,warm_season,smooth,casual,tight,freetime,1
186,186,e6f33614-5988-4d6e-9399-1d6f86904889,Ihstampe Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND89,MAINSTREAM,9,blue_light,87CEFA,,3,warm_season,smooth,boho,tight,freetime,3
187,187,9330e0d0-aa81-4214-a259-b2177aef506a,Pully Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND76,MAINSTREAM,9,blue_dark,00008b,,2,warm_season,smooth,casual,straight,work,3
188,188,79139595-80b1-4151-be8c-c2b94b8b318b,Amanda Short woven ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND132,NO_MAINSTREAM,9,pink,FFC0CB,,2,warm,smooth,casual,straight,freetime,1
189,189,c725727c-e6fa-4938-9ad0-2b7524563351,Vicris Jacket suede ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,beige,DFC8B2,,2,cold_season,smooth,boho,straight,work,3
190,190,c725727c-e6fa-4938-9ad0-2b7524563351,Vicris Jacket suede ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,brown,462C0E,,2,cold_season,smooth,boho,straight,work,3
191,191,51735e8b-e45e-49b1-bbd1-5a3a16065f70,Null Jeans toxik ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND165,WHOLE_SALE,9,green_dark,164A0A,,3,cold_season,smooth,street,tight,night,1
192,192,cbe62347-4cb3-4436-8499-15a886315e01,Carhalla Shirt stripes ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND39,MAINSTREAM,9,white,FFFFFF,shirt,2,warm_season,vertical_stripes,classic,straight,work,2
193,193,f46d0819-4b32-4202-87f8-5fb2fce3d15f,Objamira Skirt long ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND101,NO_MAINSTREAM,9,wine,640b22,,3,warm,floral,boho,straight,work,1
194,194,55f9aee6-6898-463d-bbfd-fe42bd89b8e5,Jade Top cerise,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,blue_light,87CEFA,tops,2,warm,other,boho,straight,freetime,2
195,195,fe036a4c-1971-44f3-9422-4052f545096a,Pcnell Cardigan knit ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND142,MAINSTREAM,9,ecru,ECE9D6,cardigan,2,cold,smooth,boho,tight,work,2
196,196,816a75ee-c969-4802-9ebb-8d47662656ec,Vimelli Tshirt noos,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND55,MAINSTREAM,9,white,FFFFFF,blouse,2,cold_season,smooth,classic,straight,work,2
197,197,facadd2d-6185-4929-9174-50136bce2ace,Bybomina Jacket young ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND76,MAINSTREAM,9,green_dark,164A0A,,2,cold,smooth,street,straight,freetime,3
198,198,dcedbab1-0eaf-49db-8ce3-195652a05122,Mila Sweater round ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND152,NO_MAINSTREAM,9,blue_dark,00008b,sweaters,2,cold,smooth,minimal,loose,work,2
199,199,22efc184-5ecb-401d-8dea-9569ceae492d,Jara Short pant ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,red,B11730,,3,warm,floral,boho,straight,freetime,1
200,200,caaa6216-8a6e-4f88-a1b0-8de7263c1575,Leelogo Tshirt basic ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND138,PREMIUM,9,blue_light,87CEFA,t-shirts,2,warm_season,smooth,casual,straight,freetime,2
201,201,54899825-fb1d-4d23-89d2-1f28aa6ff6b6,Apais Tshirt mila ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND12,NO_MAINSTREAM,9,black,000000,t-shirts,2,warm,smooth,boho,straight,freetime,2
202,202,5b13db19-3645-4c98-b870-7e0ed379a733,Scsalwa Jacket sand,35405a7d-7018-440b-9d16-76206ac3e224,BRAND66,MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,casual,straight,freetime,3
203,203,c725727c-e6fa-4938-9ad0-2b7524563351,Vicris Jacket suede ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,grey_blue,768597,,2,cold_season,smooth,boho,straight,work,3
204,204,e6f33614-5988-4d6e-9399-1d6f86904889,Ihstampe Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND89,MAINSTREAM,9,grey_blue,768597,,3,warm_season,smooth,boho,tight,freetime,3
205,205,9675fef9-377f-4cf1-9e8e-1891d459dc0a,Vinaja Jacket short,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,grey,808080,,1,cold_season,smooth,classic,tight,working_girl,3
206,206,2466fed5-8cfa-4887-b79f-c4632f039de7,Mersey Top wdc ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND52,OWN_PRODUCTION,9,blue_dark,00008b,tops,4,warm_season,smooth,night,loose,night,2
207,207,6549c1b1-989e-432a-bdc9-b603c438b310,Onleden Sweater knt,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,ecru,ECE9D6,sweaters,2,warm_season,smooth,classic,loose,work,2
208,208,735761e6-8f79-43c9-8279-a7af97fe00eb,Vilucy Tshirt fav ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND55,MAINSTREAM,9,blue_light,87CEFA,tops,2,warm_season,smooth,classic,straight,freetime,2
209,209,0e0a4757-3a97-42f9-bd5f-4eeedae359a6,Onlserena Cardigan stripes ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND119,MAINSTREAM,9,pink,FFC0CB,cardigan,2,warm_season,horizontal_stripes,casual,loose,work,2
210,210,1f0f5bc0-6d91-4e97-af87-109a0a4c01af,Ihasilo Shirt placid ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND89,MAINSTREAM,9,pink,FFC0CB,shirt,1,cold_season,vertical_stripes,classic,straight,work,2
211,211,0e0a4757-3a97-42f9-bd5f-4eeedae359a6,Onlserena Cardigan stripes ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND119,MAINSTREAM,9,white,FFFFFF,cardigan,2,warm_season,horizontal_stripes,casual,loose,work,2
212,212,c78a35dd-b6b3-4ee5-bc9c-efeb8b82e9c8,Ihma Sweater nice,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND89,MAINSTREAM,9,blue_dark,00008b,sweaters,1,cold_season,smooth,classic,loose,work,2
213,213,d2f50684-a7b3-4ad1-a943-32f607b58da6,Onlalys Shirt oversize ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND119,MAINSTREAM,9,red,B11730,shirt,2,cold_season,vertical_stripes,classic,straight,freetime,2
214,214,a9bb4731-66c1-4ea1-8718-2c36a8c8c74c,Noma Parka tiffosi ,35405a7d-7018-440b-9d16-76206ac3e224,BRAND19,MAINSTREAM,9,blue_dark,00008b,,2,warm_season,smooth,street,straight,work,3
215,215,4aa3043e-354c-46db-828b-fdc254eaaf4b,Heather Jacket bomber ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND15,WHOLE_SALE,9,grey_dark,5F5E5E,,2,warm_season,smooth,street,loose,freetime,3
216,216,1deaab78-ff9b-47ad-9d84-fba0eb54a5c5,Monica Sweater notch ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND8,NO_MAINSTREAM,9,ecru,ECE9D6,t-shirts,1,warm,smooth,casual,straight,work,2
217,217,4c7c2137-c0a0-4c65-841c-5f7e9b94eb6e,Vicassie Skirt denim ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND55,MAINSTREAM,9,beige,DFC8B2,,2,warm_season,smooth,casual,tight,freetime,1
218,218,f02d0133-3575-4138-bbc4-07b486248798,Ihalpa Cardigan aqua ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND89,MAINSTREAM,9,yellow,FFFF00,cardigan,1,cold_season,smooth,minimal,loose,freetime,2
219,219,a82744f7-605f-430f-877b-12f63db3fb9e,Ivy Jeans dark ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND138,PREMIUM,9,blue,000081,,2,warm_season,smooth,street,tight,work,1
220,220,79c51e0c-28ef-4f1e-9257-7285c1ce717b,Onlvenice Sweater oneck ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,blue_light,87CEFA,sweaters,1,cold_season,smooth,classic,tight,work,2
221,221,8e94941c-38d5-4e87-b686-5fd334a2e7af,Onllorca Parka spring,35405a7d-7018-440b-9d16-76206ac3e224,BRAND119,MAINSTREAM,9,black,000000,,3,cold_season,smooth,casual,straight,freetime,3
222,222,44615d8b-0696-4614-b751-084b15b653af,Viril Cardigan knit ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND55,MAINSTREAM,9,blue_klein,0000FF,cardigan,2,cold_season,smooth,casual,straight,work,2
223,223,9040e985-dedc-4148-b4d9-9dbd781f7f62,Violet Top floral ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND134,MAINSTREAM,9,black,000000,tops,3,cold_season,floral,boho,loose,working_girl,2
224,224,d140a4cd-c440-4124-97a2-e6d9358056f6,Billia Skirt closet ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND167,OWN_PRODUCTION,9,black,000000,,3,warm,printed,boho,straight,freetime,1
225,225,bc8b5458-7019-431f-97c9-3375b0fdda96,Viprimera Dress stripes,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,BRAND55,MAINSTREAM,9,blue_dark,00008b,,2,warm,vertical_stripes,street,straight,work,1
226,226,1fcbea61-3489-400b-b045-4789c81311c9,Sarah Pant short ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,green,008000,,2,warm,smooth,classic,straight,freetime,1
227,227,5b13db19-3645-4c98-b870-7e0ed379a733,Scsalwa Jacket sand,35405a7d-7018-440b-9d16-76206ac3e224,BRAND66,MAINSTREAM,9,khaki,666633,,2,cold_season,smooth,casual,straight,freetime,3
228,228,c7a078b8-04b6-4227-b92f-ad6754e3a039,Onltaho Jacket ny ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND119,MAINSTREAM,9,blue_light,87CEFA,,2,cold,smooth,street,tight,freetime,3
229,229,bd7bece9-681d-496b-998a-41d510d48ea5,Bydala Coat button ,74ba5e25-afd5-490b-a3a8-2175020c4487,BRAND76,MAINSTREAM,9,blue_dark,00008b,,2,cold_season,smooth,minimal,straight,work,2
